0	0	0.0	0.0	0.0	0.0
1	0	0.5	0.0	0.5	0.0
0	0	0.0	0.0	0.0	0.0
0.0	6.0	0.0	1.2	0.0	1.6
0	0	0.0	0.0	0.0	0.0
5	2	0.384615384615	0.153846153846	0.624926031126	0.360801212294
1	5	0.142857142857	0.714285714286	0.349927106112	1.03015750728
3	0	1.5	0.0	0.5	0.0
3	0	0.5	0.0	0.763762615826	0.0
8	0	2.0	0.0	2.91547594742	0.0
0	0	0.0	0.0	0.0	0.0
0.0	4.0	0.0	0.444444444444	0.0	0.95581391856
1	1	0.2	0.2	0.4	0.4
3.0	2.0	0.428571428571	0.285714285714	1.04978131834	0.451753951453
1	0	0.125	0.0	0.330718913883	0.0
0	2	0.0	1.0	0.0	0.0
3.0	5.0	0.2	0.333333333333	0.4	0.788810637747
1	2	0.25	0.5	0.433012701892	0.5
0	1	0.0	0.25	0.0	0.433012701892
2.0	4.0	1.0	2.0	0.0	2.0
4	2	0.307692307692	0.153846153846	0.605692913386	0.360801212294
1	0	0.333333333333	0.0	0.471404520791	0.0
37.0	36.0
