0	0	0.0	0.0	0.0	0.0
2321.0	3.0	773.666666667	1.0	1090.59504655	0.816496580928
29.75	3.5	1.98333333333	0.233333333333	2.58918691656	0.654896090146
1	2	0.166666666667	0.333333333333	0.37267799625	0.471404520791
2.5	3.0	0.625	0.75	1.08253175473	1.29903810568
3	1	0.6	0.2	0.489897948557	0.4
4.0	9.0	1.33333333333	3.0	1.24721912892	4.24264068712
2.0	0.0	0.666666666667	0.0	0.471404520791	0.0
2.0	7.0	0.133333333333	0.466666666667	0.33993463424	0.884433277428
0.0	3.0	0.0	3.0	0.0	0.0
4.5	4.0	0.28125	0.25	0.660699203496	0.433012701892
1	2	0.333333333333	0.666666666667	0.471404520791	0.942809041582
16.0	32.25	0.941176470588	1.89705882353	1.39201877249	4.35472936244
0.0	3.0	0.0	0.75	0.0	1.29903810568
3.5	2.0	0.7	0.4	0.979795897113	0.8
0.0	1.0	0.0	0.25	0.0	0.433012701892
11.0	1.0	1.375	0.125	2.39465550758	0.330718913883
12.0	2.0	2.0	0.333333333333	2.2360679775	0.471404520791
45.0	0.0	7.5	0.0	11.5578256317	0.0
0	3	0.0	0.75	0.0	0.433012701892
0	0	0.0	0.0	0.0	0.0
2458.25	81.75
