0	0	0.0	0.0	0.0	0.0
0	0	0.0	0.0	0.0	0.0
7.5	13.5	0.535714285714	0.964285714286	0.812058357207	1.69520632662
0	1	0.0	0.25	0.0	0.433012701892
3.5	0.0	1.16666666667	0.0	1.02740233383	0.0
9	0	9.0	0.0	0.0	0.0
8.5	0.0	1.7	0.0	0.871779788708	0.0
0	1	0.0	0.5	0.0	0.5
4.5	0.0	1.125	0.0	1.13880419739	0.0
0.0	32.5	0.0	6.5	0.0	8.68331733844
3.0	16.0	0.2	1.06666666667	0.4	1.80616229122
0.0	11.0	0.0	1.22222222222	0.0	2.77999911182
4	0	1.33333333333	0.0	1.24721912892	0.0
0.0	18.0	0.0	3.6	0.0	4.31740662898
1	0	0.5	0.0	0.5	0.0
1.0	4.0	0.2	0.8	0.4	1.16619037897
2.0	4.0	0.4	0.8	0.8	0.748331477355
3.0	6.0	0.272727272727	0.545454545455	0.445361771415	0.89072354283
0	3	0.0	0.5	0.0	0.763762615826
47.0	110.0
