0	0	0.0	0.0	0.0	0.0
4.5	10.0	0.28125	0.625	0.660699203496	0.992156741649
2	0	0.4	0.0	0.489897948557	0.0
0.0	7.0	0.0	0.636363636364	0.0	1.14991914915
3.0	4.5	0.1875	0.28125	0.526634360824	0.660699203496
5	0	0.454545454545	0.0	0.655554777357	0.0
2	1	0.222222222222	0.111111111111	0.628539361055	0.314269680527
3	10	0.3	1.0	0.9	1.54919333848
0	0	0.0	0.0	0.0	0.0
3.0	7.0	0.428571428571	1.0	1.04978131834	1.03509833901
4.0	7.0	0.4	0.7	0.489897948557	1.26885775404
0.0	3.0	0.0	1.5	0.0	1.5
1	0	0.5	0.0	0.5	0.0
3	1	0.75	0.25	1.29903810568	0.433012701892
3	1	0.75	0.25	1.29903810568	0.433012701892
3	1	0.5	0.166666666667	1.11803398875	0.37267799625
5.0	1.0	1.25	0.25	1.08972473589	0.433012701892
0.0	9.5	0.0	1.1875	0.0	0.998044963917
0	0	0.0	0.0	0.0	0.0
3.5	4.5	0.5	0.642857142857	0.886405260428	0.87481776528
2	1	0.4	0.2	0.489897948557	0.4
2	0	0.333333333333	0.0	0.471404520791	0.0
0	0	0.0	0.0	0.0	0.0
0.0	5.0	0.0	0.833333333333	0.0	1.46249406457
3	0	1.0	0.0	0.816496580928	0.0
10.5	11.5	1.05	1.15	1.45688022843	1.87149672722
62.5	85.0
