0	0	0.0	0.0	0.0	0.0
6.0	36.0	1.2	7.2	1.93907194297	14.4
1.0	16.5	0.2	3.3	0.4	3.4
3.0	0.0	0.75	0.0	1.29903810568	0.0
2.5	3.0	1.25	1.5	1.25	1.5
1	2	0.333333333333	0.666666666667	0.471404520791	0.471404520791
6.0	36.0	1.2	7.2	1.93907194297	14.4
4.0	0.0	1.0	0.0	1.22474487139	0.0
5.0	0.0	0.625	0.0	0.992156741649	0.0
7.0	0.0	1.4	0.0	0.8	0.0
0.0	5.0	0.0	1.66666666667	0.0	1.6996731712
4.0	1.0	1.33333333333	0.333333333333	1.24721912892	0.471404520791
0	2	0.0	1.0	0.0	0.0
0	0	0.0	0.0	0.0	0.0
3.5	1.0	0.875	0.25	1.02316909648	0.433012701892
0	2	0.0	0.666666666667	0.0	0.471404520791
0	1	0.0	0.333333333333	0.0	0.471404520791
2.0	8.0	0.2	0.8	0.4	0.979795897113
3.5	1.0	0.7	0.2	0.979795897113	0.4
3	0	0.6	0.0	0.8	0.0
12.5	31.0	1.78571428571	4.42857142857	1.30540477732	10.4451922345
4	1	1.0	0.25	0.707106781187	0.433012701892
13.0	12.0	1.3	1.2	1.41774468788	2.63818119165
81.0	158.5
