0	0	0.0	0.0	0.0	0.0
1	0	0.25	0.0	0.433012701892	0.0
11.5	2.0	0.958333333333	0.166666666667	1.0095034533	0.552770798393
4	1	0.666666666667	0.166666666667	0.7453559925	0.37267799625
6.0	4.0	0.857142857143	0.571428571429	1.35526185436	0.728431359085
3.0	3.0	0.6	0.6	1.2	1.2
1	0	0.25	0.0	0.433012701892	0.0
4.0	2.0	0.666666666667	0.333333333333	1.10554159679	0.471404520791
3.0	3.0	0.6	0.6	1.2	1.2
3.0	3.0	0.6	0.6	1.2	1.2
1	0	0.25	0.0	0.433012701892	0.0
1	0	0.25	0.0	0.433012701892	0.0
6.0	4.0	0.857142857143	0.571428571429	1.35526185436	0.728431359085
4	0	0.8	0.0	0.4	0.0
5.0	0.0	1.0	0.0	1.22474487139	0.0
4.0	0.0	2.0	0.0	1.0	0.0
1	0	0.333333333333	0.0	0.471404520791	0.0
0	0	0.0	0.0	0.0	0.0
7.0	0.0	1.75	0.0	1.34629120178	0.0
4.0	0.0	1.33333333333	0.0	1.24721912892	0.0
1	1	0.25	0.25	0.433012701892	0.433012701892
70.5	23.0
