0	0	0.0	0.0	0.0	0.0
5.5	15.0	0.392857142857	1.07142857143	0.805751012334	2.34411986877
9.5	1.0	1.9	0.2	1.2	0.4
4.0	8.0	0.8	1.6	0.748331477355	2.0591260282
3.0	6.0	0.6	1.2	1.2	1.46969384567
0	1	0.0	0.5	0.0	0.5
3.0	0.0	3.0	0.0	0.0	0.0
3.0	13.0	0.5	2.16666666667	1.11803398875	1.21335164821
2.0	7.5	0.4	1.5	0.489897948557	3.0
1	5	0.125	0.625	0.330718913883	0.992156741649
4.5	11.5	0.5	1.27777777778	0.942809041582	1.90191586318
5	0	1.0	0.0	0.632455532034	0.0
1	1	0.25	0.25	0.433012701892	0.433012701892
6.0	1.0	1.5	0.25	2.06155281281	0.433012701892
4	0	1.0	0.0	0.707106781187	0.0
3	0	0.75	0.0	0.433012701892	0.0
2.5	6.0	0.625	1.5	1.08253175473	1.5
3.5	0.0	0.7	0.0	0.979795897113	0.0
11.0	2.5	1.375	0.3125	1.57619002661	0.826797284708
0	0	0.0	0.0	0.0	0.0
9.0	0.0	1.28571428571	0.0	1.03015750728	0.0
80.5	78.5
