0	0	0.0	0.0	0.0	0.0
9.0	10.0	0.346153846154	0.384615384615	0.676092147356	0.68370726287
3	3	0.375	0.375	0.484122918276	0.695970545354
1.5	1.0	0.25	0.166666666667	0.381881307913	0.37267799625
0	2	0.0	0.666666666667	0.0	0.471404520791
2.5	14.0	0.416666666667	2.33333333333	0.931694990625	3.19722101554
7.0	0.0	0.777777777778	0.0	1.54759869746	0.0
1.0	14.0	0.25	3.5	0.433012701892	3.27871926215
10.0	12.0	0.714285714286	0.857142857143	1.57790871674	1.24539969815
2	0	0.5	0.0	0.5	0.0
6.0	20.0	6.0	20.0	0.0	0.0
0.0	3.0	0.0	1.0	0.0	1.41421356237
4.0	7.5	0.571428571429	1.07142857143	0.494871659305	2.62445329584
6	0	0.857142857143	0.0	1.35526185436	0.0
0.0	13.0	0.0	3.25	0.0	1.92028643697
1.0	27.5	0.166666666667	4.58333333333	0.37267799625	10.2486448969
3	1	0.6	0.2	0.8	0.4
4.0	7.0	0.266666666667	0.466666666667	0.573488351136	0.884433277428
4.5	1.0	0.9	0.2	1.35646599663	0.4
4.0	0.0	1.0	0.0	1.22474487139	0.0
4.0	1.0	1.33333333333	0.333333333333	1.24721912892	0.471404520791
72.5	137.0
