0	0	0.0	0.0	0.0	0.0
3.5	10.0	0.388888888889	1.11111111111	0.808901098809	2.80651798674
1	0	0.142857142857	0.0	0.349927106112	0.0
8	6	0.444444444444	0.333333333333	0.598351645237	0.57735026919
3	1	0.5	0.166666666667	0.5	0.37267799625
1.0	3.0	0.25	0.75	0.433012701892	1.29903810568
3.0	1.0	0.5	0.166666666667	1.11803398875	0.37267799625
1	1	0.5	0.5	0.5	0.5
0.0	4.0	0.0	1.0	0.0	1.22474487139
3	0	0.428571428571	0.0	0.728431359085	0.0
4.5	0.0	1.125	0.0	1.43069039278	0.0
0	0	0.0	0.0	0.0	0.0
6.5	1.0	1.08333333333	0.166666666667	1.09607886983	0.37267799625
0	3	0.0	0.75	0.0	0.433012701892
1.0	19.0	0.1	1.9	0.3	3.11287648325
6.0	10.5	0.666666666667	1.16666666667	0.942809041582	2.33333333333
0	3	0.0	0.75	0.0	0.433012701892
3	0	0.6	0.0	0.489897948557	0.0
3	0	0.75	0.0	1.29903810568	0.0
7.5	1.0	1.5	0.2	0.632455532034	0.4
4.0	0.0	1.33333333333	0.0	1.88561808316	0.0
59.0	63.5
