0	0	0.0	0.0	0.0	0.0
12.5	19.5	0.892857142857	1.39285714286	1.16769876602	3.09480308298
4	0	0.571428571429	0.0	0.494871659305	0.0
5	0	1.0	0.0	0.0	0.0
2.0	1.0	0.5	0.25	0.5	0.433012701892
3	2	0.75	0.5	0.829156197589	0.5
0	0	0.0	0.0	0.0	0.0
5.0	0.0	1.25	0.0	1.08972473589	0.0
6.0	1.0	1.0	0.166666666667	1.0	0.37267799625
10.0	1.0	1.42857142857	0.142857142857	3.11022015101	0.349927106112
2	1	0.333333333333	0.166666666667	0.471404520791	0.37267799625
4.0	0.0	0.8	0.0	1.16619037897	0.0
8.0	0.0	2.66666666667	0.0	2.35702260396	0.0
1	1	0.25	0.25	0.433012701892	0.433012701892
2.5	0.0	0.625	0.0	1.08253175473	0.0
6.5	0.0	1.625	0.0	0.649519052838	0.0
3	0	0.75	0.0	0.829156197589	0.0
2	1	0.5	0.25	0.5	0.433012701892
2	1	0.666666666667	0.333333333333	0.471404520791	0.471404520791
3	0	0.75	0.0	0.829156197589	0.0
3.0	5.5	0.75	1.375	0.829156197589	1.3863170633
84.5	34.0
