0	0	0.0	0.0	0.0	0.0
3.0	0.0	0.5	0.0	1.11803398875	0.0
5.0	4.0	0.454545454545	0.363636363636	0.89072354283	1.14991914915
15.0	14.5	3.0	2.9	4.84767985742	4.65188133985
1	0	0.5	0.0	0.5	0.0
13.5	20.0	0.9	1.33333333333	1.57268348161	3.21800490297
2	1	0.166666666667	0.0833333333333	0.37267799625	0.276385399196
5	0	1.0	0.0	0.632455532034	0.0
1.0	3.5	0.2	0.7	0.4	0.979795897113
8.0	0.0	1.33333333333	0.0	1.79505493571	0.0
8.0	4.5	1.14285714286	0.642857142857	1.8844151369	0.87481776528
6.0	1.0	0.75	0.125	1.39194109071	0.330718913883
12.5	5.5	1.25	0.55	1.3647344064	1.35
8.5	0.0	2.125	0.0	1.24373429638	0.0
14.5	0.0	2.07142857143	0.0	4.27975776541	0.0
4.0	57.5	1.0	14.375	1.73205080757	24.8982303588
8.0	0.0	1.6	0.0	1.74355957742	0.0
7.0	0.0	0.875	0.0	1.61535599792	0.0
8.0	87.0	1.33333333333	14.5	1.59861050777	32.4229856737
8.0	5.0	1.0	0.625	1.5	1.11102430216
3.0	1.0	0.6	0.2	1.2	0.4
141.0	204.5
