user,time,mall,content
jd_187162jez,2016/3/14,京东商城,这个手机买了有点失望，运行天天酷跑3D小卡，一个月左右麦克风坏了，好在保修及时
这个店太坑爹了,2016/3/14,京东商城,屏幕颜色可以，拍照对焦能力一般，信号一般，外观设计可以，性价比一般，喜欢魅族没有特别需求的可以买MX5
LLYO,2016/3/14,京东商城,手机非常漂亮，非常流畅，系统MIUI的差不多，用着很舒服！m back非常好用，就是指纹解锁手指侧面识别度底，经常报错，但是手指正面按压出错率比较低。音效非常好，放最大声音依然很清晰没有杂音，很好！耳机内放很HING，低音效果非常好！以前都是用小米。小米5太难抢了，果断换了PRO5，非常满意！第一次写了这么多，证明我很喜欢。要是再便宜点我会更喜欢！哈哈！
苍穹之烈,2016/3/14,京东商城,我自己用的64G高配版，同事看了感觉不错，就给她男朋友也买一台反映很快，FLYME更新之后超好用，国产的希望
青***和,2016/3/14,京东商城,很好的手机外观完美能效完美音质完美，性能的话呵呵ppsspp中的高达seed联合在跳帧2后其它高效5倍psp和4倍硬和16倍文理等全开下流畅得不得了，只能说超级好的手机
huangfei0702,2016/3/14,京东商城,第一次购买魅族手机，不知道手机卡还要小卡，怎么和通用的不一样比一般的卡还小，还要去营业厅更换。手机速度刚用还不错，用一段时间再来评价。
少***4,2016/3/13,京东商城,铁杆魅粉。。mx3用了三年。。去年就想换pro5了。。终于拿到手。不愧是魅族的标机。屏幕更大。更快。更清晰。。哈哈。以后只用魅族了
j***m,2016/3/13,京东商城,很不错的手机，手感很好，速度很快，指纹秒解锁，功能强大。外观漂亮
爱***猫,2016/3/13,京东商城,才买的mx5因为信号问题退了。结果买个mx5pro又是因为信号问题。wifi超级烂，还不如魅蓝。。我也是够了。我已经换了4台魅族了。。不会是因为我一个人人品差吧！很想魅族给个说法。又要退货。真是够了。
宅铭,2016/3/13,京东商城,发现个问题，音量键轻轻按压就能感受到明显的松动感，跟锁屏键不是一个手感然后屏幕显示显白色微微偏色，只需要调高一点亮度就会消失，三星屏幕都差不多处理器GPU不错，本来想买小米5的，无奈没耐心不打算加入耍猴行动，也不想加价给黄牛相机画面中上，就是不带防抖，晃动会有点残影。目前日常应用未遇到传说中未响应的状况过后再来评论，机子太薄= =好怕一摔就没了
