user,time,mall,content
c***n,2016/3/14,京东商城,感觉还不错，只是觉得手机里面空心，手机震动的时候感觉手机芯和手机壳在相互碰撞
呆呆与树袋熊,2016/3/14,京东商城,手机不错 就是三星cpu耗电快 其它都很好 是正品买了两部了
jdgdw_20,2016/3/14,京东商城,手机收到，手机质量挺好，没有出现磨损的情况，未激活，官方验证应该是正品，指纹解锁超级快。在用用，回头过来晒图
昵***了,2016/3/14,京东商城,用起来还行，唯一的遗憾就是主屏按键有咔哒咔哒的响声。不过这个应该是设计缺陷了。
s***2,2016/3/14,京东商城,东西是正品，但是物流太慢了，说好了当天到，结果等到了第二天还是自己去拿的，这一点不满意
番***娃,2016/3/14,京东商城,买来一个月后 出现信号差，有时候无服务。但是把手机卡拿出来，重新插进去就有信号了，只是不满格。。搞不懂什么意思，我觉得机子还是有问题的吧。
我不会爱你32,2016/3/14,京东商城,这是第二次在京东上购买苹果了。去年送老爸苹果，当时就为了在官网买还是京东买犹豫了好几天，后来为了图个安心还是宁愿多花几百选择了苹果官网购买。然后看同事在京东上买的也用得好好的，一点问题都没有，而且还比官网便宜好几百的。所以当后来也打算送老妈苹果之后，就直接选择了京东！在老妈用了一个月之后没有任何一点毛病之后，果断也给自己入了一部。哈哈，京东还是信得过的
花城殇葬,2016/3/13,京东商城,包装确实不错，手机保护得很好，但是后面才发现耳机居然是坏的！真是气愤！！
dfxdd,2016/3/13,京东商城,电池耐用性价比高后盖很漂亮照相不错外观漂亮通话质量好屏幕大待机时间长国民手机
j***a,2016/3/13,京东商城,不满意，有时候会卡，而且还经常会一半变成蓝屏，好的失败的一次购物。
