user,time,mall,content
l***s,2016/3/14,京东商城,很好的一次購物 這個價錢買到一年多前的機皇 物超所值！ 機子使用各方面都不錯 京東購物值得信賴！
j***s,2016/3/13,京东商城,速度很快，货到付款的不错，比某猫好多了，京东自营的无论速度和售后质量都比其他网站好太多了。再说下机子，魅族我真是又爱又恨，优点多缺点更多，耗电快，信号差，发热大，还卡了好几回死了不知多少次，也就flyme5系统不错，性价比高，也就这样凑合用吧，比某猫的好多了，某猫买了一次屏幕都是歪的后盖还不严，售后还说有个点刮痕要陪一百多，我认了，以后电子产品就来京东，涂个省心！
j***5,2016/3/13,京东商城,很挺好用的给朋友买的因为自己用过一段时间的.mx5所以觉得这个硬加上去的指纹有点碍事！跟mx5一样手机挺轻便但是不够坚固！小的磕碰都会留下痕迹！没有点胶的话估计屏幕也早完蛋了！
j***h,2016/3/13,京东商城,说实话从去年用到现在没发现有什么不好！性价比超高！准备再买一部！
j***椿,2016/3/13,京东商城,亮度不好，2K屏和1080看不出计划区别！颜色难看！运行还行，表格不流畅
yilinsongxue,2016/3/12,京东商城,手机电池的使用时间的确不是很长，有时候系统有闪退情况，指纹识别也并不是很迅速，有时候要识别很多次才可以。但屏幕的分辨率的确不错，双击点亮屏幕、语音助手等功能也的确很方便。京东的快递没的说，9买了MX4Pro，也算是对得起这个价格，总体还可以，一直看好魅族的产品，期待魅族发展的更好！
奶茶主人,2016/3/12,京东商城,这个价格的手机，拿到手后还是很惊喜的用了一个月后，有点小问题，打电话听不到声音了，送修了一次系统总是有问题，已经在维修的时候更新了，但是总会有莫名其妙的问题，比如拍的视频是倒立的，等等也就这个价格吧，一分钱一分货果然是魅族最失败的产品
点***2,2016/3/12,京东商城,感觉和宣传出入最大的地方，就是摄像头的像素，虽然配置很高，但是成像的效果很差。语音输入的功能，还是比较理想的。
AnPtiIreaGGw,2016/3/12,京东商城,虽然手机有些缺陷，但是性价比还不错，已经用了四个月了，没出现卡顿现象，不过有时候会自动关机，也不是太满意，但也不是不满意。
7***渊,2016/3/11,京东商城,手机收到了，外观挺漂亮的，音质很清晰，像素也不错，屏幕也够大的，触屏也很好用，内存也够大的，电池也很耐用，挺喜欢的，满意！
