user,time,mall,content
一曲独舞,2016/3/14,京东商城,没有细看颜色 玫瑰金怎么变成粉红色的 粉红色的回忆啊 懒得换了 只能加个保护套咯
j***q,2016/3/14,京东商城,价格比店里要便宜，而且早上下单下午三点就到了。总算了了我一桩心事啊
jd_137187ubq,2016/3/14,京东商城,挺好的，用了一段时间才来评论，其实后悔买这么大了，如果可以我愿意买个大内存的
逅知后決,2016/3/14,京东商城,质量非常差，贴上去就有水波纹，非常难看，不是第一次贴膜了，不会有别的原因，就是质量不行，而且客服给你各种理由不给换，希望大家不要上当受骗我是京东金会员，第一次买这么差的东西真是倒霉希望大家不要购买，谁买谁后悔
j***3,2016/3/13,京东商城,我只能说二手东就是二手东，手机拿到一查，居然三天前就激活了，然后跟客服反应了，再查又变成当天激活了，其他的不说，手机拿到手没有进网许可证的标签，因为有事耽误，也没有退换了，给后面买的提个醒，宁愿贵几百，也不要在京东买，真的
o***y,2016/3/13,京东商城,手机已经收到了好几天了，真的是超级大的惊喜，前一天晚上下单，第二天上午就收到货，手机验证过了，是未激活的新品。用了几天没有任何毛病。以后一定会再来，
小甜豆蜜,2016/3/13,京东商城,非常满意，大爱，质量好，手工精致，比之前 note3强多了，一分钱一分货！
j***g,2016/3/13,京东商城,买的第二个了，第一个用到现在半个月了目前没啥的就是今天早上登企鹅好像卡住了不知道是不是软件的问题
K***森,2016/3/13,京东商城,手机是不错的，查了码激活时间正确，外观无瑕疵。3星给快递员派送工作，应该说也是老客户了，因为宝贝贵重，急忙从异地赶回，因为路上没听到手机，派送员就把手机放在门卫，还好及时赶到，然后我问，不用输验证码签收吗？他楞了一下，才发现需要拿扫码机扫。同样，派送员是老相识了，上次买饮料也帮忙扛，是个好伙伴！但这一次确实要客观的指出工作中的不足，希望改进！
叶***子,2016/3/13,京东商城,激活日期在购买前一天被激活 后申请换货 一天十几个电话是要怎样？从早打到晚 很烦ok
