user,time,mall,content
543邹平县张苏,2016/3/14,京东商城,Apple iPhone 6s Plus (A1699) 16G 深空灰 色 移动联通电信4G手机很好
紫城大海,2016/3/13,京东商城,送货速度还蛮快，就是送货员说不能验货，他收到款不等验货就跑，说有什么问题找客服。
1***p,2016/3/13,京东商城,送朋友的，朋友说用着还是挺好的，特别是看片的时候，大屏，你们懂得
俺们村俺最帅,2016/3/13,京东商城,三星的U但是非常好，我挂游戏微信，看新闻，一天下来还有50%，挺好用的
126,2016/3/12,亚马逊,就是充电线不耐用，前几天就充不了电了，自己到外面买了一条。
风兮依云,2016/3/11,京东商城,发货快皮肤滑滑的味道不错包装好洗后很舒服是正品服务好比超市便宜泡沫丰富
c***5,2016/3/11,京东商城,用了一段时间 挺好的 就是有点暖屏 还是三星的 但没感觉有什么影响总的来说还是不错的
j***u,2016/3/11,京东商城,还没用就特么的裂了。郁闷，买回来一直放的，要用了打开一看就破了，，质量实在不好。。差评
1***p,2016/3/11,京东商城,首先说说京东快递吧，拿到手已经被拆成这样了，原本觉得京东可以相信自营店看来一样不靠谱。于是我觉得不太放心就打了官方电话查了一下手机的序列号看看真假，官方客服说手机虽然没有激活但是硬件已过保了，肯定是翻新机子，然后我又联系京东客服，客服说这个是新机子没有激活。我又重新给了苹果官方打了一个电话，另一个客服仍然说查到是硬件已过保，如果没有拆封最好去换一个。你说说这就是京东，你们千万别再京东买手机太不靠谱，希望大家可以看的这个评论不要再上当受骗了。
我***j,2016/3/8,京东商城,正品，很好不错，快递小哥辛苦了，今天接快递时，我看到京东快递小哥自己把客户订购的特别大的椅子搬到到了楼上，结果又搬了下来，不是家里没人，而是钱不够不要了，这家人是什么人呀！你不要提前说呀，折腾人呀。小哥辛苦了，你是榜样。京东的快递小哥真心不错
