user,time,mall,content
j***9,2016/3/14,京东商城,屏幕分辨率高，音质很好，反应快，系统流畅，设计超薄、尺寸适中、外观漂亮，是一部很好用的手机，值得购买
j***v,2016/3/13,京东商城,自己已经买了第二个了。帮同事也买了个，主要就是拿来玩游戏。非常不错
s***e,2016/3/13,京东商城,第二个一加了，并不是是一加太好而是其他家太差，小米将紫马岭一样的logo贴在正面让强迫症无法活，华为整体设计太丑，锤子情怀有点玩脱
赵惢惢,2016/3/13,京东商城,最低一星。手机到手第一天时，中午拿到手机，下午home键就没有反应了，主页面就不显示了，图标也没了。不过手感不错。看完买家评论后，本来抱着侥幸心理想着我不能遇着劣质品吧。果不其然，证明大家的选择。再就是，由于售后换货太慢了，联系退货，退货时催的紧，退款到现在还没还，售后也联系不到，电话也打不通。
j***y,2016/3/13,京东商城,手机收到了，很顺畅，不比三星差，试了游戏和视频，手机都没有发烫，总体这个价位的手机非常不错
j***空,2016/3/13,京东商城,用了有两三个月了，到目前为止没出过问题，就是存储空间小点，其他都还不错。
Andyec,2016/3/13,京东商城,外观比同价位国产手机都漂亮，系统比其他国产的(华为、中兴、联想)稍微那么干净了一点，不过还是有装软件，流畅度做的不算非常完美，不说和apple比较，和国产1500价位的其他手机(nibia)比，稍有迟滞（其实没必要增加非必须的过渡操作动画效果或许会改善，毕竟之前用nubia就是关闭了过渡动画效果），按键和国产其他手机一个样，没有考虑用户使用细节，用户对home键的使用是最少的，但是却占用最大空间和最优位置，左右键和home间距略大了点，稍微减小home的大小，增加左右键大小，减小键间间距或许会更好。wifi信号有极其偶然的可能性会断，重启就ok。双击亮屏有很多时候会失效，这点需要改进。不过这价位，整体还算不错啦。
LuApcmsiXNQh,2016/3/13,京东商城,手机用了几天以后感觉不错，就是电池不耐用，也可能是因为我是做生意的电话多用手机时间长导致的。总之还是比较满意的。
j***q,2016/3/13,京东商城,黑边3毫米多，电池耗电快。其他都不错样子很漂亮，照相也不错。
相识经年,2016/3/13,京东商城,颜值没得说，手机很漂亮！，系统有偶尔卡顿，但总体很流畅，就是待机不行 不行 不行！手机做工非常好，总体来说物有所值，值得购买
