user,time,mall,content
q***2,2016/3/30,京东商城,怎么说那，我这次购物非常不愉快，手机还行，这边的公司让我头疼，真垃圾，
Lo***17,2016/3/29,易迅网,发货超级快，第二天就收到了，屏幕够大，而且很轻，赠品送了两个充电器，一个移动电源，一个无线快充，就差个壳子保护一下，总之很满意，机身很漂亮
j***i,2016/3/29,京东商城,机子不错是正品，就是换货不拿新机来换，说是无理由退换货可到了要换货了理由就多了。
j***c,2016/3/28,京东商城,手感太好，物流太快1天搞定，手机大气，刚到朋友看见又买了一台。
l***3,2016/3/27,京东商城,非常好，很喜欢，很正
兔兔吧,2016/3/27,京东商城,产品本身不错，可能对它的预期较高，还是比较失望的。没有办法，买了6S觉得没有意思，然后入手S6觉得也就这样
s***g,2016/3/26,京东商城,买的铂光金，打开是银色的，客服打电话还要我买服务，一颗星都嫌多
l***8,2016/3/26,京东商城,颜色很好看，本来想选粉色滴，奈何没有货，用了一天除了电量不太够用，其他都很好，跟s7edge比一点儿都不差。
大***民,2016/3/26,京东商城,在s7e和这款中纠结(满街苹果无爱，而且去年入手的air2觉得没什么可玩性，浪费钱)，但觉得这款看起来要man点，而且还便宜800(有点小抠)。纠结跑分的可以入s7。但个人觉得然并卵。优点大家肯定都度娘科普了，有一个优点得说一下:系统自带输入法和主题商店很强大，个人觉得不需要第三方应用。说说缺点:1.手机放桌子上拿起来的时候不好抓，很滑，需要抠起来。2.屏幕保护膜目前没有完美的，裸奔中。3.后摄像头好像有点歪，耳机孔和充电口的塑料有点毛糙。(整体做工满意)。总结:还是很满意的，升级6.0.1，系统和屏幕一样丝滑。玻璃和金属质感很好，视觉感很好，某国产双曲是摆设，硬件低还死贵。坐等s8e哈哈
S***k,2016/3/26,京东商城,等到降价出手的，试机试了感觉s6s7大同小异，用这几天总结起来就是u have no idea how this gorgeous this thing can be，换成中文就是 闷声发大财，亦可赛艇！在ios粉的不屑下还是毅然入手了s6ep，讲道理，说它综合实力不如ip6s的，那都是想搞个大新闻！（利益相关：三星苹果都在用）优点缺点早就在各路评测里铺天盖地，我就简单讲讲惊喜和失望的地方，也算给大家分享一些人生的经验。惊喜：侧屏功能优秀，尤其是升级了marshmallow后姿势水平还是很高的；快充很实用，早上起来搁充电板上洗漱完就有20%的电了；音频上比ios也有惊喜，但起码你得有个ie60吧。失望：屏幕触摸不如ip6s，可能是系统问题；主题糟糕，touchwiz图标设计简直naive，差评；没谷歌服务框架，ytb，Gplay全部闪退，angry；指纹识别不如iphone系列，这个还是图样。买s6说不是冲颜去都是假的，说安卓差也不代表ios能高哪去，谁用久了都不省心。第三张照片是下了个ios的主题，向苹果学习一个，还不错，如果模仿得再好一点，那就比iphone不知道高到哪里去了！
