user,time,mall,content
越***霖,2016/3/30,京东商城,其他都还满意，这款手机也很漂亮，很喜欢！但是经常要死机！锁屏之后再开锁，经常解锁后就黑屏！让我很烦很烦，很烦！这个问题找谁啊？前两天一直非常忙，没时间退货，现在也只能换了。但是换了会不会还是一样的问题？网上说这是小米note的通病！难道我花1699，只能用这个烂手机？？
jd_hqin012,2016/3/29,京东商城,此机卡槽有问题，卡装进去后就取不出来，不知手机出厂前有没有检测就可想而知了，本想退货，但京东客服代表要求去小米维修点取出卡才能退货，听到这样的答复心理十分窝火。手机明显质量问题，还要我浪费时间车费去取卡，什么强盗逻辑！后在手机维修店花了50大洋才取出卡，不过小米手机让我学会了取卡，觉得也值.
j***4,2016/3/29,京东商城,物流超快，服务态度挺不错，手机还行，使用中，小米5不出来，没办法，雷军下次再搞期货就真不用小米。
j***u,2016/3/29,京东商城,手机还可以，就是京东的快递和服务态度特别差，尤其是客服，电话打过来我话都没有说完她就把电话挂了，就以各种理由借口，其他的就没有什么了，我是在京东第二次遇见这样的事情了，第一次更可笑的是没有快递员给我送，而是我自己去取的东西，没想到的是京东竟然这么的可笑，希望大家以后买东西小心点！？
理***者,2016/3/29,京东商城,工艺和手感确实很好，性价比也能接受。最主要的是，对于我们这种不玩游戏的来说，这配置完全够用了。期待后期的质量能顶上，就ok！
MQM621,2016/3/29,京东商城,暂时用着还可以，但比我用过的三星Note4差很多，使用的第二天就死机一次，真想退货，但嫌麻烦。真心想支持国货，但国货也要争气才行啊。
ellenlio,2016/3/29,京东商城,第一次体验国产手机，真是感受非常糟糕，用了不到一周，开始频繁死机，随后扬声器出问题，与京东售后联系寄回手机，追踪返修进程，客服很客气地告诉我正常维修时间是需要30天，无语，一个月无法用手机，这是什么概念，小米太让人失望
名***宇,2016/3/29,京东商城,京东物流超级快，手机刚收到，正在更新系统，就是充电的时候电池很烫。
逆***生,2016/3/29,京东商城,帮同事买的，特意等他用了一段时间才来评价的。同事说挺好用的。
Mr丶小纯洁,2016/3/29,京东商城,买的第二个了，之前自己同事用的，我自己买了个这个是帮同事买的，性价比很高，希望小米越做越好
