user,time,mall,content
慢慢买网友61***123,2016/3/29,,之前的mate7丢了，新入了mate8。从苏宁易购买的，取回快递打开包装就发现比7精致太多了。开机体验，CPU比7快好多，并且系统升级了，安卓6.0。流畅度5星。我一开始是用小米的，用惯了小米系统还真是比较挑系统。之前用7的时候就一直感觉虽然不慢，但是总感觉一顿一顿的，画面切换也做的不是很舒服，但mate8完全没有这个感觉！行云流水速度比苹果机一点不慢。打开app的速度也快了。过app的广告可以有效的点跳过了(之前用7的时候点跳过跟没反应差不多。)值得一提的是扬声器升级了，在底下的两个大喇叭低音很好，整个声音都有质感和层次了。有了WLAN+虽然还没用过，不过想来wifi速度会快不少。前置摄像头不要太清楚。。自拍连细纹都能看出来了。。800w前置蛮叼的。后置镜头由于都很清楚了，目前没看出区别，不过色彩还原度比7好了一些。麦克风！用7的时候双麦降噪感觉总是怪怪的，微信跟人讲话时候音质很不爽，闷闷的，用8在微信说话时候很清晰~再也不用再iTouch上语音聊天了。电池依旧给力，昨天12点收的货，到晚上11点半只用了37%电量，全程WiFi不断 评论发布自 手机慢慢买
jdxjz36,2016/3/28,京东商城,第一次用华为，各项体验都非常好，超乎我想象！苍穹灰，颜色很喜欢。
壶中岁月,2016/3/28,京东商城,现在只用华为手机了，只上换代太快了吧，7才用了不到一年，8就出来了。
konie65,2016/3/27,京东商城,从MATE7开始接触华为，立即喜欢上了。 不是没有缺点， 而是中国的样板， 值得我们去爱护、支持。
utility529,2016/3/27,京东商城,營幕十分大，質感還不錯，第一次用華為的手機，希望會有好的使用體驗！
王***1,2016/3/27,京东商城,以前从来不去评价，不知道浪费多少京豆，自从知道京豆可以抵现金 的时候，才知道京豆的重要。后来我就把这段话复制了，走到哪，复制到哪，即能赚积分，还非常省事。 贴了这段话说明对商品是满意的
绳***华,2016/3/27,京东商城,手机很好，外观大器，系统流畅。照相有待提高，虽然1600万像素，照片分辨率还行，但是颜色偏黄，红。我调试了，还是不好。其它的都挺好！
罗***甄,2016/3/27,京东商城,还不错，反应很快，说好送顶针的，请问针呢？不能同时插三张卡，有的不人性化！！
c***0,2016/3/27,京东商城,送给老爸的礼物，支持国产！性价比高！双卡双待和全网通真的适合老人家用！
j***o,2016/3/27,京东商城,送给父亲的。配件齐全，机身美观，待机时间长，不过后盖颜色与图片的有差别。铃声有些小，配了副蓝牙耳机，等待到货中。系统细节还有待改进，比如通话记录容易误点击，不能隐藏拨号键盘。
