0	0	0.0	0.0	0.0	0.0
8.0	0.0	0.8	0.0	1.07703296143	0.0
0	4	0.0	2.0	0.0	1.0
16.0	0.0	8.0	0.0	8.0	0.0
1	2	0.333333333333	0.666666666667	0.471404520791	0.471404520791
5.5	14.0	0.5	1.27272727273	0.768706114786	1.76279267542
0.0	6.0	0.0	2.0	0.0	1.41421356237
11.0	2.0	1.0	0.181818181818	1.80906806747	0.38569460792
0	0	0.0	0.0	0.0	0.0
2.0	2.0	0.285714285714	0.285714285714	0.451753951453	0.699854212224
12.0	7.5	0.75	0.46875	1.01550480058	1.81546094353
1	2	0.25	0.5	0.433012701892	0.5
1	0	0.333333333333	0.0	0.471404520791	0.0
0.0	1.0	0.0	0.5	0.0	0.5
3.0	1.0	0.428571428571	0.142857142857	1.04978131834	0.349927106112
5.0	3.0	1.25	0.75	1.29903810568	1.29903810568
5.0	3.0	1.25	0.75	1.29903810568	1.29903810568
2	1	0.5	0.25	0.866025403784	0.433012701892
0.0	3.0	0.0	0.75	0.0	1.29903810568
2	0	0.666666666667	0.0	0.471404520791	0.0
6.0	0.0	1.2	0.0	1.46969384567	0.0
3	0	1.0	0.0	0.816496580928	0.0
8.0	2.0	1.33333333333	0.333333333333	1.24721912892	0.7453559925
91.5	53.5
