0	0	0.0	0.0	0.0	0.0
16.0	13.0	0.727272727273	0.590909090909	1.05234880934	1.86861861737
2	2	0.666666666667	0.666666666667	0.471404520791	0.471404520791
9.5	4.0	0.413043478261	0.173913043478	1.23932111424	0.480233087704
5.0	18.0	0.3125	1.125	0.582961190818	1.69096865731
11.5	1.0	0.884615384615	0.0769230769231	1.21138582677	0.266469355011
8.0	1.0	0.727272727273	0.0909090909091	1.13545418153	0.287479787288
13.75	6.0	1.14583333333	0.5	1.74540567554	0.866025403784
14.0	5.0	1.16666666667	0.416666666667	1.14260910007	0.862006702732
5.0	3.0	0.625	0.375	0.992156741649	0.992156741649
1.0	5.0	0.333333333333	1.66666666667	0.471404520791	1.6996731712
1	0	0.2	0.0	0.4	0.0
0.0	3.0	0.0	1.0	0.0	1.41421356237
14.0	1.0	1.0	0.0714285714286	1.46385010942	0.257539376819
13.0	0.0	0.684210526316	0.0	1.21623368508	0.0
17.5	1.0	1.25	0.0714285714286	1.17640493514	0.257539376819
8.0	40.5	0.5	2.53125	0.707106781187	9.03719527495
4.0	0.0	1.0	0.0	1.22474487139	0.0
7	2	0.388888888889	0.111111111111	0.678141978652	0.458122847291
8.0	7.5	1.33333333333	1.25	1.37436854187	1.46486631927
5.0	0.0	1.66666666667	0.0	1.17851130198	0.0
11.0	3.0	0.733333333333	0.2	1.23648246607	0.4
10.0	9.0	0.714285714286	0.642857142857	1.09730653541	2.31785439137
184.25	125.0
