0	0	0.0	0.0	0.0	0.0
5	7	0.555555555556	0.777777777778	0.684934889219	1.22726233524
4.0	19.5	0.444444444444	2.16666666667	0.95581391856	3.14466037735
0.0	13.0	0.0	2.16666666667	0.0	3.23608130649
1	0	0.142857142857	0.0	0.349927106112	0.0
0	0	0.0	0.0	0.0	0.0
0	2	0.0	1.0	0.0	1.0
1	1	0.333333333333	0.333333333333	0.471404520791	0.471404520791
0	1	0.0	0.333333333333	0.0	0.471404520791
0	3	0.0	0.136363636364	0.0	0.343174292512
2.0	8.5	0.1	0.425	0.3	1.19660979438
0.0	2.0	0.0	0.4	0.0	0.489897948557
2	15	2.0	15.0	0.0	0.0
1.0	12.0	0.125	1.5	0.330718913883	2.87228132327
2.0	6.5	0.285714285714	0.928571428571	0.451753951453	1.20796675181
1.0	11.5	0.0909090909091	1.04545454545	0.287479787288	1.25144544527
0	1	0.0	0.2	0.0	0.4
3	0	1.0	0.0	1.41421356237	0.0
0	2	0.0	0.666666666667	0.0	0.471404520791
0.0	5.0	0.0	1.66666666667	0.0	1.6996731712
0	1	0.0	0.5	0.0	0.5
22.0	111.0
