0	0	0.0	0.0	0.0	0.0
7.5	5.0	0.576923076923	0.384615384615	0.997037030524	0.835598499323
5.0	0.0	1.25	0.0	1.63935963108	0.0
1	1	0.2	0.2	0.4	0.4
5	2	0.625	0.25	0.484122918276	0.433012701892
5.0	7.0	0.833333333333	1.16666666667	1.06718737291	2.60874597375
6.0	0.0	1.5	0.0	2.06155281281	0.0
12.5	0.0	4.16666666667	0.0	2.0138409956	0.0
5.0	2.0	1.0	0.4	1.09544511501	0.8
8.0	6.0	0.727272727273	0.545454545455	1.21287855128	1.72487872373
6.5	19.5	0.590909090909	1.77272727273	1.10408707286	3.18636039424
2	0	0.666666666667	0.0	0.942809041582	0.0
21.5	1.0	0.796296296296	0.037037037037	1.18836379312	0.188852574578
40.5	9.0	5.78571428571	1.28571428571	11.4075699893	3.14934395501
6.0	1.0	1.0	0.166666666667	1.41421356237	0.37267799625
4.0	1.0	1.0	0.25	1.22474487139	0.433012701892
3	1	0.5	0.166666666667	0.763762615826	0.37267799625
5.0	2.5	1.66666666667	0.833333333333	0.942809041582	1.17851130198
5.5	12.0	0.916666666667	2.0	1.30437298687	4.472135955
5	2	0.714285714286	0.285714285714	0.451753951453	0.451753951453
5.0	1.0	1.66666666667	0.333333333333	1.6996731712	0.471404520791
159.0	73.0
