0	0	0.0	0.0	0.0	0.0
1.0	0.0	0.142857142857	0.0	0.349927106112	0.0
10.5	7.0	0.7	0.466666666667	0.852447456836	1.04029910229
0	1	0.0	0.5	0.0	0.5
0	1	0.0	0.333333333333	0.0	0.471404520791
5	4	0.238095238095	0.190476190476	0.525969572247	0.499432784843
5.0	1.0	0.833333333333	0.166666666667	1.06718737291	0.37267799625
0	0	0.0	0.0	0.0	0.0
10.0	15.0	1.66666666667	2.5	3.7267799625	2.75378527364
0	0	0.0	0.0	0.0	0.0
4	0	0.571428571429	0.0	0.494871659305	0.0
0.0	6.5	0.0	1.625	0.0	2.8145825623
1.0	10.0	0.0625	0.625	0.242061459138	0.85695682505
1.0	4.5	0.1	0.45	0.3	0.788986691903
19.5	7.5	1.21875	0.46875	1.04535804273	0.779998998397
0	0	0.0	0.0	0.0	0.0
1.0	12.5	0.0909090909091	1.13636363636	0.287479787288	2.06805693929
0	0	0.0	0.0	0.0	0.0
4.0	5.5	0.571428571429	0.785714285714	1.39970842445	1.55511007551
8.25	2.0	1.65	0.4	2.34307490277	0.489897948557
6.5	6.0	0.65	0.6	1.09658560997	0.916515138991
76.75	83.5
