0	0	0.0	0.0	0.0	0.0
0	2	0.0	0.666666666667	0.0	0.471404520791
0	1	0.0	0.333333333333	0.0	0.471404520791
21.625	1.0	2.40277777778	0.111111111111	4.83253505541	0.314269680527
1.0	2.5	0.25	0.625	0.433012701892	1.08253175473
0.0	4.0	0.0	1.0	0.0	1.22474487139
4	4	0.8	0.8	1.6	1.16619037897
2	1	0.4	0.2	0.489897948557	0.4
0	5	0.0	0.5	0.0	0.67082039325
0	3	0.0	0.75	0.0	1.29903810568
2.0	8.5	0.25	1.0625	0.433012701892	1.58976216775
0	2	0.0	0.333333333333	0.0	0.471404520791
1	0	0.142857142857	0.0	0.349927106112	0.0
0.0	12.0	0.0	3.0	0.0	3.31662479036
7	1	0.777777777778	0.111111111111	0.785674201318	0.314269680527
2	2	0.25	0.25	0.433012701892	0.433012701892
1	2	0.0666666666667	0.133333333333	0.249443825785	0.33993463424
0	2	0.0	0.5	0.0	0.5
0.0	3.0	0.0	1.5	0.0	1.5
0	1	0.0	0.5	0.0	0.5
8.0	8.0	0.727272727273	0.727272727273	1.42004539562	1.21287855128
49.625	65.0
