0	0	0.0	0.0	0.0	0.0
2.5	4.0	0.416666666667	0.666666666667	0.931694990625	1.10554159679
0	1	0.0	0.5	0.0	0.5
0	3	0.0	0.5	0.0	0.763762615826
6.0	1.0	0.545454545455	0.0909090909091	0.89072354283	0.287479787288
2.0	19.0	0.333333333333	3.16666666667	0.471404520791	3.7267799625
7.0	0.0	1.75	0.0	1.0307764064	0.0
1	0	0.5	0.0	0.5	0.0
1	0	0.2	0.0	0.4	0.0
1.0	0.0	0.25	0.0	0.433012701892	0.0
4.0	1.0	0.666666666667	0.166666666667	1.10554159679	0.37267799625
8.0	2.5	1.14285714286	0.357142857143	1.45686271817	0.87481776528
2.5	0.0	0.625	0.0	1.08253175473	0.0
3.0	5.0	0.428571428571	0.714285714286	0.728431359085	1.03015750728
6.0	1.0	1.2	0.2	1.46969384567	0.4
8.0	2.0	1.6	0.4	1.2	0.489897948557
3	0	0.6	0.0	0.489897948557	0.0
8.0	0.0	1.6	0.0	1.74355957742	0.0
6.0	1.0	0.857142857143	0.142857142857	1.35526185436	0.349927106112
2	1	0.5	0.25	0.866025403784	0.433012701892
19.0	1.0	3.8	0.2	5.70613704707	0.4
3	0	0.6	0.0	0.489897948557	0.0
7.0	0.0	1.16666666667	0.0	1.77169096879	0.0
100.0	42.5
